Year,EventName,Driver,Team,QualifyingTime (s),PointsIndex,FinishingPosition
2022,Canadian Grand Prix,RUS,Mercedes,83.557,0.6971830985915493,4
2022,Canadian Grand Prix,LEC,Ferrari,93.008,0.7676056338028169,5
2022,Canadian Grand Prix,OCO,Alpine,83.529,0.21830985915492956,6
2022,Canadian Grand Prix,BOT,Alfa Romeo,86.788,0.2676056338028169,7
2022,Canadian Grand Prix,ZHO,Alfa Romeo,84.03,0.007042253521126761,8
2022,Canadian Grand Prix,ALO,Alpine,81.944,0.11267605633802817,9
2022,Canadian Grand Prix,STR,Aston Martin,95.532,0.014084507042253521,10
2022,Canadian Grand Prix,RIC,McLaren,83.749,0.08450704225352113,11
2022,Canadian Grand Prix,VET,Aston Martin,94.512,0.09154929577464789,12
2022,Canadian Grand Prix,ALB,Williams,86.858,0.02112676056338028,13
2022,Canadian Grand Prix,GAS,AlphaTauri,94.492,0.11267605633802817,14
2022,Canadian Grand Prix,NOR,McLaren,94.066,0.323943661971831,15
2022,Canadian Grand Prix,LAT,Williams,95.66,0.0,16
2022,Canadian Grand Prix,MAG,Haas F1 Team,82.96,0.09859154929577464,17
2022,Canadian Grand Prix,TSU,AlphaTauri,96.575,0.07746478873239436,18
2022,Canadian Grand Prix,MSC,Haas F1 Team,83.356,0.0,19
2022,Canadian Grand Prix,PER,Red Bull Racing,93.127,0.8661971830985915,20
2022,British Grand Prix,SAI,Ferrari,100.19,0.5808383233532934,1
2022,British Grand Prix,PER,Red Bull Racing,100.521,0.7365269461077845,2
2022,British Grand Prix,HAM,Mercedes,100.428,0.46107784431137727,3
2022,British Grand Prix,LEC,Ferrari,99.846,0.7125748502994012,4
2022,British Grand Prix,ALO,Alpine,101.598,0.10778443113772455,5
2022,British Grand Prix,NOR,McLaren,101.515,0.2754491017964072,6
2022,British Grand Prix,VER,Red Bull Racing,99.129,1.0,7
2022,British Grand Prix,MSC,Haas F1 Team,102.708,0.0,8
2022,British Grand Prix,VET,Aston Martin,102.666,0.07784431137724551,9
2022,British Grand Prix,MAG,Haas F1 Team,102.159,0.08383233532934131,10
2022,British Grand Prix,STR,Aston Martin,103.43,0.017964071856287425,11
2022,British Grand Prix,LAT,Williams,101.998,0.0,12
2022,British Grand Prix,RIC,McLaren,101.933,0.0718562874251497,13
2022,British Grand Prix,TSU,AlphaTauri,101.893,0.0658682634730539,14
2022,British Grand Prix,OCO,Alpine,101.73,0.23353293413173654,15
2022,British Grand Prix,GAS,AlphaTauri,101.68,0.09580838323353294,16
2022,British Grand Prix,BOT,Alfa Romeo,101.396,0.2634730538922156,17
2022,British Grand Prix,RUS,Mercedes,100.028,0.6646706586826348,18
2022,British Grand Prix,ZHO,Alfa Romeo,100.791,0.029940119760479042,19
2022,British Grand Prix,ALB,Williams,102.078,0.017964071856287425,20
2022,Austrian Grand Prix,LEC,Ferrari,65.013,0.7572254335260116,1
2022,Austrian Grand Prix,VER,Red Bull Racing,64.984,1.0,2
2022,Austrian Grand Prix,HAM,Mercedes,65.475,0.5375722543352601,3
2022,Austrian Grand Prix,RUS,Mercedes,65.431,0.6416184971098265,4
2022,Austrian Grand Prix,OCO,Alpine,65.726,0.2254335260115607,5
2022,Austrian Grand Prix,MSC,Haas F1 Team,66.011,0.023121387283236993,6
2022,Austrian Grand Prix,NOR,McLaren,66.33,0.31213872832369943,7
2022,Austrian Grand Prix,MAG,Haas F1 Team,65.879,0.08670520231213873,8
2022,Austrian Grand Prix,RIC,McLaren,66.613,0.06936416184971098,9
2022,Austrian Grand Prix,ALO,Alpine,66.016,0.16184971098265896,10
2022,Austrian Grand Prix,BOT,Alfa Romeo,66.319,0.2543352601156069,11
2022,Austrian Grand Prix,ALB,Williams,66.23,0.017341040462427744,12
2022,Austrian Grand Prix,STR,Aston Martin,66.847,0.017341040462427744,13
2022,Austrian Grand Prix,ZHO,Alfa Romeo,66.901,0.028901734104046242,14
2022,Austrian Grand Prix,GAS,AlphaTauri,66.16,0.09248554913294797,15
2022,Austrian Grand Prix,TSU,AlphaTauri,66.463,0.06358381502890173,16
2022,Austrian Grand Prix,VET,Aston Martin,67.083,0.08670520231213873,17
2022,Austrian Grand Prix,SAI,Ferrari,65.066,0.7052023121387283,18
2022,Austrian Grand Prix,LAT,Williams,67.003,0.0,19
2022,Austrian Grand Prix,PER,Red Bull Racing,66.143,0.815028901734104,20
2022,French Grand Prix,VER,Red Bull Racing,91.176,1.0,1
2022,French Grand Prix,HAM,Mercedes,91.765,0.5625,2
2022,French Grand Prix,RUS,Mercedes,92.131,0.640625,3
2022,French Grand Prix,PER,Red Bull Racing,91.335,0.734375,4
2022,French Grand Prix,SAI,Ferrari,91.081,0.6354166666666666,5
2022,French Grand Prix,ALO,Alpine,92.552,0.15104166666666666,6
2022,French Grand Prix,NOR,McLaren,92.032,0.3125,7
2022,French Grand Prix,OCO,Alpine,93.048,0.2552083333333333,8
2022,French Grand Prix,RIC,McLaren,92.922,0.07291666666666667,9
2022,French Grand Prix,STR,Aston Martin,93.439,0.015625,10
2022,French Grand Prix,VET,Aston Martin,93.276,0.078125,11
2022,French Grand Prix,GAS,AlphaTauri,93.439,0.08333333333333333,12
2022,French Grand Prix,ALB,Williams,93.307,0.015625,13
2022,French Grand Prix,BOT,Alfa Romeo,93.034,0.22916666666666666,14
2022,French Grand Prix,MSC,Haas F1 Team,93.701,0.0625,15
2022,French Grand Prix,ZHO,Alfa Romeo,93.674,0.026041666666666668,16
2022,French Grand Prix,LAT,Williams,93.794,0.0,17
2022,French Grand Prix,MAG,Haas F1 Team,92.649,0.09895833333333333,18
2022,French Grand Prix,LEC,Ferrari,90.872,0.8125,19
2022,French Grand Prix,TSU,AlphaTauri,92.78,0.057291666666666664,20
2022,Hungarian Grand Prix,VER,Red Bull Racing,77.703,1.0,1
2022,Hungarian Grand Prix,HAM,Mercedes,78.035,0.5806451612903226,2
2022,Hungarian Grand Prix,RUS,Mercedes,77.377,0.6359447004608295,3
2022,Hungarian Grand Prix,SAI,Ferrari,77.421,0.6129032258064516,4
2022,Hungarian Grand Prix,PER,Red Bull Racing,78.516,0.7050691244239631,5
2022,Hungarian Grand Prix,LEC,Ferrari,77.567,0.7188940092165899,6
2022,Hungarian Grand Prix,NOR,McLaren,77.769,0.30414746543778803,7
2022,Hungarian Grand Prix,ALO,Alpine,77.904,0.17050691244239632,8
2022,Hungarian Grand Prix,OCO,Alpine,78.018,0.24423963133640553,9
2022,Hungarian Grand Prix,VET,Aston Martin,79.273,0.06912442396313365,10
2022,Hungarian Grand Prix,STR,Aston Martin,79.137,0.018433179723502304,11
2022,Hungarian Grand Prix,GAS,AlphaTauri,79.527,0.07373271889400922,12
2022,Hungarian Grand Prix,ZHO,Alfa Romeo,78.573,0.02304147465437788,13
2022,Hungarian Grand Prix,MSC,Haas F1 Team,79.164,0.055299539170506916,14
2022,Hungarian Grand Prix,RIC,McLaren,78.198,0.07373271889400922,15
2022,Hungarian Grand Prix,MAG,Haas F1 Team,78.825,0.08755760368663594,16
2022,Hungarian Grand Prix,ALB,Williams,79.256,0.013824884792626729,17
2022,Hungarian Grand Prix,LAT,Williams,79.57,0.0,18
2022,Hungarian Grand Prix,TSU,AlphaTauri,79.24,0.05069124423963134,19
2022,Hungarian Grand Prix,BOT,Alfa Romeo,78.157,0.20276497695852536,20
2022,Belgian Grand Prix,VER,Red Bull Racing,103.665,1.0,1
2022,Belgian Grand Prix,PER,Red Bull Racing,104.462,0.6735537190082644,2
2022,Belgian Grand Prix,SAI,Ferrari,104.297,0.5991735537190083,3
2022,Belgian Grand Prix,RUS,Mercedes,105.461,0.6322314049586777,4
2022,Belgian Grand Prix,ALO,Alpine,105.368,0.16942148760330578,5
2022,Belgian Grand Prix,LEC,Ferrari,104.551,0.6776859504132231,6
2022,Belgian Grand Prix,OCO,Alpine,105.18,0.22727272727272727,7
2022,Belgian Grand Prix,VET,Aston Martin,106.344,0.06611570247933884,8
2022,Belgian Grand Prix,GAS,AlphaTauri,105.827,0.06611570247933884,9
2022,Belgian Grand Prix,ALB,Williams,105.672,0.012396694214876033,10
2022,Belgian Grand Prix,STR,Aston Martin,106.256,0.01652892561983471,11
2022,Belgian Grand Prix,NOR,McLaren,105.603,0.2975206611570248,12
2022,Belgian Grand Prix,TSU,AlphaTauri,106.692,0.045454545454545456,13
2022,Belgian Grand Prix,ZHO,Alfa Romeo,106.085,0.02066115702479339,14
2022,Belgian Grand Prix,RIC,McLaren,105.767,0.06611570247933884,15
2022,Belgian Grand Prix,MAG,Haas F1 Team,106.557,0.07851239669421488,16
2022,Belgian Grand Prix,MSC,Haas F1 Team,106.342,0.049586776859504134,17
2022,Belgian Grand Prix,LAT,Williams,106.401,0.0,18
2022,Belgian Grand Prix,BOT,Alfa Romeo,107.866,0.18181818181818182,19
2022,Belgian Grand Prix,HAM,Mercedes,105.42,0.5991735537190083,20
2022,Dutch Grand Prix,VER,Red Bull Racing,70.342,1.0,1
2022,Dutch Grand Prix,RUS,Mercedes,70.824,0.6156716417910447,2
2022,Dutch Grand Prix,LEC,Ferrari,70.363,0.6417910447761194,3
2022,Dutch Grand Prix,HAM,Mercedes,70.648,0.5410447761194029,4
2022,Dutch Grand Prix,PER,Red Bull Racing,71.077,0.6753731343283582,5
2022,Dutch Grand Prix,ALO,Alpine,71.613,0.19029850746268656,6
2022,Dutch Grand Prix,NOR,McLaren,71.116,0.26865671641791045,7
2022,Dutch Grand Prix,SAI,Ferrari,70.434,0.5970149253731343,8
2022,Dutch Grand Prix,OCO,Alpine,71.605,0.22761194029850745,9
2022,Dutch Grand Prix,STR,Aston Martin,71.416,0.014925373134328358,10
2022,Dutch Grand Prix,GAS,AlphaTauri,71.512,0.06716417910447761,11
2022,Dutch Grand Prix,ALB,Williams,71.695,0.014925373134328358,12
2022,Dutch Grand Prix,MSC,Haas F1 Team,71.42,0.04477611940298507,13
2022,Dutch Grand Prix,VET,Aston Martin,72.391,0.07462686567164178,14
2022,Dutch Grand Prix,MAG,Haas F1 Team,72.319,0.0708955223880597,15
2022,Dutch Grand Prix,ZHO,Alfa Romeo,71.704,0.018656716417910446,16
2022,Dutch Grand Prix,RIC,McLaren,72.081,0.05970149253731343,17
2022,Dutch Grand Prix,LAT,Williams,73.353,0.0,18
2022,Dutch Grand Prix,BOT,Alfa Romeo,71.961,0.16417910447761194,19
2022,Dutch Grand Prix,TSU,AlphaTauri,71.427,0.041044776119402986,20
2022,Italian Grand Prix,VER,Red Bull Racing,80.306,1.0,1
2022,Italian Grand Prix,LEC,Ferrari,80.161,0.6360544217687075,2
2022,Italian Grand Prix,RUS,Mercedes,81.542,0.6224489795918368,3
2022,Italian Grand Prix,SAI,Ferrari,80.429,0.5578231292517006,4
2022,Italian Grand Prix,HAM,Mercedes,81.524,0.5340136054421769,5
2022,Italian Grand Prix,PER,Red Bull Racing,81.206,0.6496598639455783,6
2022,Italian Grand Prix,NOR,McLaren,81.584,0.2653061224489796,7
2022,Italian Grand Prix,GAS,AlphaTauri,82.01,0.061224489795918366,8
2022,Italian Grand Prix,DEV,Williams,82.471,0.0,9
2022,Italian Grand Prix,ZHO,Alfa Romeo,82.003,0.017006802721088437,10
2022,Italian Grand Prix,OCO,Alpine,82.13,0.21428571428571427,11
2022,Italian Grand Prix,MSC,Haas F1 Team,83.005,0.04081632653061224,12
2022,Italian Grand Prix,BOT,Alfa Romeo,82.235,0.14965986394557823,13
2022,Italian Grand Prix,TSU,AlphaTauri,82.02,0.03741496598639456,14
2022,Italian Grand Prix,LAT,Williams,82.587,0.0,15
2022,Italian Grand Prix,MAG,Haas F1 Team,82.908,0.06462585034013606,16
2022,Italian Grand Prix,RIC,McLaren,81.855,0.05442176870748299,17
2022,Italian Grand Prix,STR,Aston Martin,82.748,0.017006802721088437,18
2022,Italian Grand Prix,ALO,Alpine,81.861,0.20068027210884354,19
2022,Italian Grand Prix,VET,Aston Martin,82.636,0.06802721088435375,20
2022,Singapore Grand Prix,PER,Red Bull Racing,109.434,0.6269592476489029,1
2022,Singapore Grand Prix,LEC,Ferrari,109.412,0.6426332288401254,2
2022,Singapore Grand Prix,SAI,Ferrari,109.583,0.5517241379310345,3
2022,Singapore Grand Prix,NOR,McLaren,110.584,0.26332288401253917,4
2022,Singapore Grand Prix,RIC,McLaren,116.226,0.050156739811912224,5
2022,Singapore Grand Prix,STR,Aston Martin,114.211,0.01567398119122257,6
2022,Singapore Grand Prix,VER,Red Bull Racing,111.395,1.0,7
2022,Singapore Grand Prix,VET,Aston Martin,114.38,0.06269592476489028,8
2022,Singapore Grand Prix,HAM,Mercedes,109.466,0.5235109717868338,9
2022,Singapore Grand Prix,GAS,AlphaTauri,111.211,0.06896551724137931,10
2022,Singapore Grand Prix,BOT,Alfa Romeo,116.083,0.13793103448275862,11
2022,Singapore Grand Prix,MAG,Haas F1 Team,111.573,0.05956112852664577,12
2022,Singapore Grand Prix,MSC,Haas F1 Team,114.37,0.03761755485893417,13
2022,Singapore Grand Prix,RUS,Mercedes,114.012,0.6206896551724138,14
2022,Singapore Grand Prix,TSU,AlphaTauri,111.983,0.034482758620689655,15
2022,Singapore Grand Prix,OCO,Alpine,116.337,0.1974921630094044,16
2022,Singapore Grand Prix,ALB,Williams,116.985,0.012539184952978056,17
2022,Singapore Grand Prix,ALO,Alpine,109.966,0.18495297805642633,18
2022,Singapore Grand Prix,LAT,Williams,117.532,0.0,19
2022,Singapore Grand Prix,ZHO,Alfa Romeo,115.375,0.018808777429467086,20
2022,Japanese Grand Prix,VER,Red Bull Racing,89.304,1.0,1
2022,Japanese Grand Prix,PER,Red Bull Racing,89.709,0.6923076923076923,2
2022,Japanese Grand Prix,LEC,Ferrari,89.314,0.6861538461538461,3
2022,Japanese Grand Prix,OCO,Alpine,90.165,0.19384615384615383,4
2022,Japanese Grand Prix,HAM,Mercedes,90.261,0.52,5
2022,Japanese Grand Prix,VET,Aston Martin,90.554,0.07384615384615385,6
2022,Japanese Grand Prix,ALO,Alpine,90.322,0.18153846153846154,7
2022,Japanese Grand Prix,RUS,Mercedes,90.389,0.6092307692307692,8
2022,Japanese Grand Prix,LAT,Williams,91.511,0.0,9
2022,Japanese Grand Prix,NOR,McLaren,90.473,0.2953846153846154,10
2022,Japanese Grand Prix,RIC,McLaren,90.659,0.08,11
2022,Japanese Grand Prix,STR,Aston Martin,91.419,0.04,12
2022,Japanese Grand Prix,TSU,AlphaTauri,90.808,0.033846153846153845,13
2022,Japanese Grand Prix,MAG,Haas F1 Team,91.352,0.05846153846153846,14
2022,Japanese Grand Prix,BOT,Alfa Romeo,90.709,0.13538461538461538,15
2022,Japanese Grand Prix,ZHO,Alfa Romeo,90.894,0.018461538461538463,16
2022,Japanese Grand Prix,MSC,Haas F1 Team,91.152,0.036923076923076927,17
2022,Japanese Grand Prix,GAS,AlphaTauri,91.322,0.07076923076923076,18
2022,Japanese Grand Prix,SAI,Ferrari,89.361,0.5876923076923077,19
2022,Japanese Grand Prix,ALB,Williams,91.311,0.012307692307692308,20
2022,United States Grand Prix,VER,Red Bull Racing,94.448,1.0,1
2022,United States Grand Prix,HAM,Mercedes,94.947,0.5114285714285715,2
2022,United States Grand Prix,LEC,Ferrari,94.421,0.68,3
2022,United States Grand Prix,PER,Red Bull Racing,94.645,0.6942857142857143,4
2022,United States Grand Prix,RUS,Mercedes,94.988,0.5771428571428572,5
2022,United States Grand Prix,NOR,McLaren,95.69,0.27714285714285714,6
2022,United States Grand Prix,ALO,Alpine,95.876,0.18571428571428572,7
2022,United States Grand Prix,VET,Aston Martin,96.398,0.09142857142857143,8
2022,United States Grand Prix,MAG,Haas F1 Team,96.949,0.054285714285714284,9
2022,United States Grand Prix,TSU,AlphaTauri,96.808,0.03142857142857143,10
2022,United States Grand Prix,OCO,Alpine,97.068,0.21428571428571427,11
2022,United States Grand Prix,ZHO,Alfa Romeo,96.656,0.017142857142857144,12
2022,United States Grand Prix,ALB,Williams,96.368,0.011428571428571429,13
2022,United States Grand Prix,GAS,AlphaTauri,96.577,0.06571428571428571,14
2022,United States Grand Prix,MSC,Haas F1 Team,97.111,0.03428571428571429,15
2022,United States Grand Prix,RIC,McLaren,97.046,0.07428571428571429,16
2022,United States Grand Prix,LAT,Williams,97.244,0.005714285714285714,17
2022,United States Grand Prix,STR,Aston Martin,95.598,0.037142857142857144,18
2022,United States Grand Prix,BOT,Alfa Romeo,96.319,0.12571428571428572,19
2022,United States Grand Prix,SAI,Ferrari,94.356,0.5457142857142857,20
2022,Mexico City Grand Prix,VER,Red Bull Racing,77.775,1.0,1
2022,Mexico City Grand Prix,HAM,Mercedes,78.084,0.5253333333333333,2
2022,Mexico City Grand Prix,PER,Red Bull Racing,78.128,0.68,3
2022,Mexico City Grand Prix,RUS,Mercedes,78.079,0.568,4
2022,Mexico City Grand Prix,SAI,Ferrari,78.351,0.5093333333333333,5
2022,Mexico City Grand Prix,LEC,Ferrari,78.555,0.6746666666666666,6
2022,Mexico City Grand Prix,RIC,McLaren,79.325,0.06933333333333333,7
2022,Mexico City Grand Prix,OCO,Alpine,79.01,0.2,8
2022,Mexico City Grand Prix,NOR,McLaren,78.721,0.28,9
2022,Mexico City Grand Prix,BOT,Alfa Romeo,78.401,0.11733333333333333,10
2022,Mexico City Grand Prix,GAS,AlphaTauri,79.672,0.06133333333333333,11
2022,Mexico City Grand Prix,ALB,Williams,80.859,0.010666666666666666,12
2022,Mexico City Grand Prix,ZHO,Alfa Romeo,79.476,0.016,13
2022,Mexico City Grand Prix,VET,Aston Martin,80.419,0.096,14
2022,Mexico City Grand Prix,STR,Aston Martin,80.52,0.034666666666666665,15
2022,Mexico City Grand Prix,MSC,Haas F1 Team,80.419,0.032,16
2022,Mexico City Grand Prix,MAG,Haas F1 Team,79.833,0.056,17
2022,Mexico City Grand Prix,LAT,Williams,81.167,0.005333333333333333,18
2022,Mexico City Grand Prix,ALO,Alpine,78.939,0.18933333333333333,19
2022,Mexico City Grand Prix,TSU,AlphaTauri,79.589,0.032,20
2022,São Paulo Grand Prix,RUS,Mercedes,71.318,0.565,1
2022,São Paulo Grand Prix,HAM,Mercedes,71.539,0.5375,2
2022,São Paulo Grand Prix,SAI,Ferrari,70.89,0.5025,3
2022,São Paulo Grand Prix,LEC,Ferrari,70.95,0.6525,4
2022,São Paulo Grand Prix,ALO,Alpine,71.394,0.1775,5
2022,São Paulo Grand Prix,VER,Red Bull Racing,70.881,1.0,6
2022,São Paulo Grand Prix,PER,Red Bull Racing,71.456,0.675,7
2022,São Paulo Grand Prix,OCO,Alpine,71.587,0.1975,8
2022,São Paulo Grand Prix,BOT,Alfa Romeo,75.486,0.1125,9
2022,São Paulo Grand Prix,STR,Aston Martin,72.21,0.0325,10
2022,São Paulo Grand Prix,VET,Aston Martin,71.678,0.09,11
2022,São Paulo Grand Prix,ZHO,Alfa Romeo,75.197,0.015,12
2022,São Paulo Grand Prix,MSC,Haas F1 Team,76.361,0.03,13
2022,São Paulo Grand Prix,GAS,AlphaTauri,71.675,0.0575,14
2022,São Paulo Grand Prix,ALB,Williams,71.631,0.01,15
2022,São Paulo Grand Prix,LAT,Williams,75.095,0.005,16
2022,São Paulo Grand Prix,TSU,AlphaTauri,76.264,0.03,17
2022,São Paulo Grand Prix,NOR,McLaren,71.377,0.2675,18
2022,São Paulo Grand Prix,MAG,Haas F1 Team,71.41,0.0525,19
2022,São Paulo Grand Prix,RIC,McLaren,72.14,0.08,20
2022,Abu Dhabi Grand Prix,VER,Red Bull Racing,83.824,1.0,1
2022,Abu Dhabi Grand Prix,LEC,Ferrari,84.092,0.6691176470588235,2
2022,Abu Dhabi Grand Prix,PER,Red Bull Racing,84.052,0.6764705882352942,3
2022,Abu Dhabi Grand Prix,SAI,Ferrari,84.242,0.5294117647058824,4
2022,Abu Dhabi Grand Prix,RUS,Mercedes,84.511,0.6176470588235294,5
2022,Abu Dhabi Grand Prix,NOR,McLaren,84.769,0.2622549019607843,6
2022,Abu Dhabi Grand Prix,OCO,Alpine,84.83,0.2034313725490196,7
2022,Abu Dhabi Grand Prix,STR,Aston Martin,85.359,0.03431372549019608,8
2022,Abu Dhabi Grand Prix,RIC,McLaren,85.045,0.0784313725490196,9
2022,Abu Dhabi Grand Prix,VET,Aston Martin,84.961,0.08823529411764706,10
2022,Abu Dhabi Grand Prix,TSU,AlphaTauri,85.219,0.029411764705882353,11
2022,Abu Dhabi Grand Prix,ZHO,Alfa Romeo,85.408,0.014705882352941176,12
2022,Abu Dhabi Grand Prix,ALB,Williams,86.028,0.00980392156862745,13
2022,Abu Dhabi Grand Prix,GAS,AlphaTauri,85.859,0.056372549019607844,14
2022,Abu Dhabi Grand Prix,BOT,Alfa Romeo,85.892,0.11519607843137254,15
2022,Abu Dhabi Grand Prix,MSC,Haas F1 Team,85.225,0.029411764705882353,16
2022,Abu Dhabi Grand Prix,MAG,Haas F1 Team,85.834,0.051470588235294115,17
2022,Abu Dhabi Grand Prix,HAM,Mercedes,84.508,0.571078431372549,18
2022,Abu Dhabi Grand Prix,LAT,Williams,86.054,0.004901960784313725,19
2022,Abu Dhabi Grand Prix,ALO,Alpine,85.096,0.19852941176470587,20
2021,Bahrain Grand Prix,HAM,Mercedes,89.385,0.0,1
2021,Bahrain Grand Prix,VER,Red Bull Racing,88.997,0.0,2
2021,Bahrain Grand Prix,BOT,Mercedes,89.586,0.0,3
2021,Bahrain Grand Prix,NOR,McLaren,89.974,0.0,4
2021,Bahrain Grand Prix,PER,Red Bull Racing,90.659,0.0,5
2021,Bahrain Grand Prix,LEC,Ferrari,89.678,0.0,6
2021,Bahrain Grand Prix,RIC,McLaren,89.927,0.0,7
2021,Bahrain Grand Prix,SAI,Ferrari,90.009,0.0,8
2021,Bahrain Grand Prix,TSU,AlphaTauri,90.607,0.0,9
2021,Bahrain Grand Prix,STR,Aston Martin,90.601,0.0,10
2021,Bahrain Grand Prix,RAI,Alfa Romeo Racing,91.238,0.0,11
2021,Bahrain Grand Prix,GIO,Alfa Romeo Racing,90.708,0.0,12
2021,Bahrain Grand Prix,OCO,Alpine,91.724,0.0,13
2021,Bahrain Grand Prix,RUS,Williams,91.316,0.0,14
2021,Bahrain Grand Prix,VET,Aston Martin,92.056,0.0,15
2021,Bahrain Grand Prix,MSC,Haas F1 Team,92.449,0.0,16
2021,Bahrain Grand Prix,GAS,AlphaTauri,89.809,0.0,17
2021,Bahrain Grand Prix,LAT,Williams,91.936,0.0,18
2021,Bahrain Grand Prix,ALO,Alpine,90.249,0.0,19
2021,Bahrain Grand Prix,MAZ,Haas F1 Team,93.273,0.0,20
2021,Emilia Romagna Grand Prix,VER,Red Bull Racing,74.498,0.72,1
2021,Emilia Romagna Grand Prix,HAM,Mercedes,74.411,1.0,2
2021,Emilia Romagna Grand Prix,NOR,McLaren,74.718,0.48,3
2021,Emilia Romagna Grand Prix,LEC,Ferrari,74.74,0.32,4
2021,Emilia Romagna Grand Prix,SAI,Ferrari,75.199,0.16,5
2021,Emilia Romagna Grand Prix,RIC,McLaren,74.826,0.24,6
2021,Emilia Romagna Grand Prix,GAS,AlphaTauri,74.79,0.0,7
2021,Emilia Romagna Grand Prix,STR,Aston Martin,75.138,0.04,8
2021,Emilia Romagna Grand Prix,OCO,Alpine,75.117,0.0,9
2021,Emilia Romagna Grand Prix,ALO,Alpine,75.593,0.0,10
2021,Emilia Romagna Grand Prix,PER,Red Bull Racing,74.446,0.4,11
2021,Emilia Romagna Grand Prix,TSU,AlphaTauri,75.24042105263158,0.08,12
2021,Emilia Romagna Grand Prix,RAI,Alfa Romeo Racing,75.974,0.0,13
2021,Emilia Romagna Grand Prix,GIO,Alfa Romeo Racing,76.122,0.0,14
2021,Emilia Romagna Grand Prix,VET,Aston Martin,75.394,0.0,15
2021,Emilia Romagna Grand Prix,MSC,Haas F1 Team,76.279,0.0,16
2021,Emilia Romagna Grand Prix,MAZ,Haas F1 Team,76.797,0.0,17
2021,Emilia Romagna Grand Prix,BOT,Mercedes,74.672,0.64,18
2021,Emilia Romagna Grand Prix,RUS,Williams,75.261,0.0,19
2021,Emilia Romagna Grand Prix,LAT,Williams,75.593,0.0,20
2021,Portuguese Grand Prix,HAM,Mercedes,77.968,1.0,1
2021,Portuguese Grand Prix,VER,Red Bull Racing,78.65,0.9772727272727273,2
2021,Portuguese Grand Prix,BOT,Mercedes,78.348,0.36363636363636365,3
2021,Portuguese Grand Prix,PER,Red Bull Racing,78.845,0.22727272727272727,4
2021,Portuguese Grand Prix,NOR,McLaren,78.481,0.6136363636363636,5
2021,Portuguese Grand Prix,LEC,Ferrari,78.769,0.45454545454545453,6
2021,Portuguese Grand Prix,OCO,Alpine,78.586,0.045454545454545456,7
2021,Portuguese Grand Prix,ALO,Alpine,79.456,0.022727272727272728,8
2021,Portuguese Grand Prix,RIC,McLaren,79.839,0.3181818181818182,9
2021,Portuguese Grand Prix,GAS,AlphaTauri,79.052,0.13636363636363635,10
2021,Portuguese Grand Prix,SAI,Ferrari,78.813,0.3181818181818182,11
2021,Portuguese Grand Prix,GIO,Alfa Romeo Racing,79.216,0.0,12
2021,Portuguese Grand Prix,VET,Aston Martin,78.97,0.0,13
2021,Portuguese Grand Prix,STR,Aston Martin,79.913,0.11363636363636363,14
2021,Portuguese Grand Prix,TSU,AlphaTauri,79.463,0.045454545454545456,15
2021,Portuguese Grand Prix,RUS,Williams,79.109,0.0,16
2021,Portuguese Grand Prix,MSC,Haas F1 Team,80.452,0.0,17
2021,Portuguese Grand Prix,LAT,Williams,80.285,0.0,18
2021,Portuguese Grand Prix,MAZ,Haas F1 Team,80.912,0.0,19
2021,Portuguese Grand Prix,RAI,Alfa Romeo Racing,79.748,0.0,20
2021,Spanish Grand Prix,HAM,Mercedes,76.741,1.0,1
2021,Spanish Grand Prix,VER,Red Bull Racing,76.777,0.8840579710144928,2
2021,Spanish Grand Prix,BOT,Mercedes,76.873,0.463768115942029,3
2021,Spanish Grand Prix,LEC,Ferrari,77.51,0.4057971014492754,4
2021,Spanish Grand Prix,PER,Red Bull Racing,77.669,0.3188405797101449,5
2021,Spanish Grand Prix,RIC,McLaren,77.622,0.2318840579710145,6
2021,Spanish Grand Prix,SAI,Ferrari,77.62,0.2028985507246377,7
2021,Spanish Grand Prix,NOR,McLaren,77.696,0.5362318840579711,8
2021,Spanish Grand Prix,OCO,Alpine,77.58,0.11594202898550725,9
2021,Spanish Grand Prix,GAS,AlphaTauri,77.982,0.10144927536231885,10
2021,Spanish Grand Prix,STR,Aston Martin,77.974,0.07246376811594203,11
2021,Spanish Grand Prix,RAI,Alfa Romeo Racing,78.917,0.0,12
2021,Spanish Grand Prix,VET,Aston Martin,78.079,0.0,13
2021,Spanish Grand Prix,RUS,Williams,78.445,0.0,14
2021,Spanish Grand Prix,GIO,Alfa Romeo Racing,78.356,0.0,15
2021,Spanish Grand Prix,LAT,Williams,79.219,0.0,16
2021,Spanish Grand Prix,ALO,Alpine,77.966,0.07246376811594203,17
2021,Spanish Grand Prix,MSC,Haas F1 Team,79.117,0.0,18
2021,Spanish Grand Prix,MAZ,Haas F1 Team,79.807,0.0,19
2021,Spanish Grand Prix,TSU,AlphaTauri,78.556,0.028985507246376812,20
2021,Monaco Grand Prix,VER,Red Bull Racing,70.576,0.851063829787234,1
2021,Monaco Grand Prix,SAI,Ferrari,70.611,0.2127659574468085,2
2021,Monaco Grand Prix,NOR,McLaren,70.62,0.43617021276595747,3
2021,Monaco Grand Prix,PER,Red Bull Racing,71.019,0.3404255319148936,4
2021,Monaco Grand Prix,VET,Aston Martin,71.309,0.0,5
2021,Monaco Grand Prix,GAS,AlphaTauri,70.9,0.0851063829787234,6
2021,Monaco Grand Prix,HAM,Mercedes,71.095,1.0,7
